web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href
"1572897642-342","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/community/liberty-village/2082445032_zpid/","Roseville, CA 95747","New construction","Buildable plan: Plan 2 Earhart, Liberty Village,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,691","3","3","$389,992","$389,990","Single Family","2019","No Data","No Data","Single Family","No Data","null","8","6","7","{""targetDiv"":""gpt-ad-8d8eb9ce-6bf3-4b6b-b9be-7b5e2d29de8c"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 708AM2"",""aamgnrc1"":""1001 Knox Way"",""bd"":""3"",""fsbid"":""12949"",""city"":""Roseville"",""proptp"":""sfh"",""pid"":""2082445032"",""zestibuck"":""350-399k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1500-1999"",""price"":""389990"",""sqft"":""1691"",""posting_url"":""https://www.taylormorrison.com/ca/sacramento/roseville/liberty-village?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=55382&nhf_listing_type=community&utm_term=comm_LibertyVillage&utm_campaign=Roseville%2FCA"",""state"":""CA"",""mlong"":""-121.31277"",""cnty"":""Placer"",""prange"":""350-399k"",""zip"":""95747"",""mlat"":""38.77262"",""plid"":""28718306"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfkocypltwl9x0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""hood"":""Industrial_Area_East"",""yrblt"":""2010-2019"",""zestimate"":""389992"",""premieragent"":""no"",""builderChatId"":""12949-822550"",""dma"":""35""}}","Yes","null","null","null","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","NEXT","https://www.zillow.com/homes/for_sale/8_p/"
"1572898283-406","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/8079-A-St-Windsor-CA-95492/119690949_zpid/","Windsor, CA 95492","For sale","8079 A St,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,440","2","2","$218,537","$210,000","Mobile / Manufactured","1996","No Data","No Data","No Data","$146","$2,000/mo","NA","3","7","null","Composition","null","null","null","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572898138-391","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/community/enclave-at-mission-falls/2082919844_zpid/","Fremont, CA 94539","New construction","Buildable plan: The Blanc, Enclave at Mission Falls,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","2,029","3","4","$1,345,178","$1,364,990","Single Family","2019","No Data","No Data","Single Family","No Data","null","10","8","9","{""targetDiv"":""gpt-ad-48cf9df3-e85f-416a-b81a-87ef9ad90ad4"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" LLKUX7"",""aamgnrc1"":""47506 Halsey Falls Ter"",""bd"":""3"",""fsbid"":""15682"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""2082919844"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2000-2499"",""price"":""1364990"",""sqft"":""2029"",""posting_url"":""http://www.centurycommunities.com/find-your-home/california/northern-california/fremont/enclave"",""state"":""CA"",""mlong"":""-121.92841"",""cnty"":""Alameda"",""prange"":""1-1_499m"",""zip"":""94539"",""mlat"":""37.4843"",""plid"":""19601793"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzrzdzpggm6ab0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""East_Industrial"",""yrblt"":""2010-2019"",""zestimate"":""1345178"",""premieragent"":""no"",""builderChatId"":""15682-811284"",""dma"":""37""}}","Yes","null","null","null","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572899805-539","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/0-Silver-St-Val-Verde-CA/2084904135_zpid/","Val Verde, CA --","Lot/land","0 Silver St,","","","3","https://www.zillow.com/homes/for_sale/3_p/","","","","","null","4,930 sqft","null","null","$24,900","null","null","null","null","null","null","$1,642/mo","7","6","9","null","Standard","VVER - Val Verde","null","null","","","","","",""
"1572899654-525","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/1-Vic-Paradise-Rd-Val-Verde-CA-91384/2085857121_zpid/","Val Verde, CA 91384","Lot/land","1 Vic Paradise Rd,","","","3","https://www.zillow.com/homes/for_sale/3_p/","","","","","null","7,078 sqft","null","None","$5,000","null","null","null","null","null","null","$1,650/mo","7","6","9","null","Standard","VVER - Val Verde","null","null","","","","","",""
"1572899994-555","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/35371-Ridge-Route-Rd-Castaic-CA-91384/2087490911_zpid/","Castaic, CA 91384","For sale","35371 Ridge Route Rd,","","","3","https://www.zillow.com/homes/for_sale/3_p/","","","","","null","--","null","None","$99,000","Other","No Data","No Data","No Data","No Data","No Data","$1,650/mo","7","6","9","null","No","null","Phone Available, Electricity Available","null","","","","","",""
"1572898438-421","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/604-Fulmar-Dr-Suisun-City-CA-94585/15736263_zpid/","Suisun City, CA 94585","For sale","604 Fulmar Dr,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,960","4","3","$434,741","$445,000","Single Family","1982","Other","No Data","Attached Garage","6,969 sqft","$2,300/mo","4","2","5","null","Composition","null","null","$3,687","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572898918-465","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/2442-Coloma-Rd-Placerville-CA-95667/2082146225_zpid/","Placerville, CA 95667","For sale","2442 Coloma Rd,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,095","3","1","None","$318,000","Single Family","1960","Forced air, Stove","Central","Attached Garage","8,276 sqft","null","7","7","7","null","Wood","Composition","Propane","null","","","","","",""
"1572900980-627","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/15-Seabrook-St-Sacramento-CA-95828/59389360_zpid/","Sacramento, CA 95828","For sale","15 Seabrook St,","","","","","","","","","1,500","3","2","null","$179,000","Mobile / Manufactured","1999","Forced air","Central","2 spaces","$119","$1,295/mo","3","3","3","null","Lap Siding","Double Pane Windows, Skylight(s)","Sewer Connected, Water Public","$482","","","","","",""
"1572898825-451","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/553-563-Spring-Rd-Whitethorn-CA-95589/2082146390_zpid/","Whitethorn, CA 95589","For sale","553 & 563 Spring Rd,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","2","null","None","$225,000","Single Family","1987","No Data","No Data","Attached Garage","10,454 sqft","null","NA","null","null","null","Metal","null","Circuit Breaker, Electric, Telephone, TV Cable, Propane","null","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572899213-484","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/265-Myrtle-St-Redwood-City-CA-94062/15564099_zpid/","Redwood City, CA 94062","For sale","265 Myrtle St,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","2,600","4","3","$2,544,854","$2,595,000","Single Family","1941","Forced air, Radiant","Central","2 spaces","6,499 sqft","$6,800/mo","6","5","6","null","Composition","null","Individual Electric Meters, Public Utilities, Individual Gas Meters","$9,961","","","","","",""
"1572897610-335","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/232-Copperleaf-Ln-San-Juan-Bautista-CA-95045/249561321_zpid/","San Juan Bautista, CA 95045","For sale","232 Copperleaf Ln,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","2,332","4","3","None","$679,000","Single Family","2019","No Data","Central","Attached Garage","7,204 sqft","null","2","5","null","null","Composition","null","Public Utilities","$3,575","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","NEXT","https://www.zillow.com/homes/for_sale/8_p/"
"1572897632-340","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/808-W-11th-St-Merced-CA-95341/19171437_zpid/","Merced, CA 95341","For sale","808 W 11th St,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","2","null","$147,134","$167,400","Single Family","1930","Forced air","Central","1 space","10,798 sqft","$1,050/mo","2","3","4","null","No","null","null","$230","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","NEXT","https://www.zillow.com/homes/for_sale/8_p/"
"1572898705-441","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/0-Jayne-Ave-And-Derrick-St-Coalinga-CA/2082146549_zpid/","Coalinga, CA --","Lot/land","0 Jayne Ave. And Derrick St,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","1,327 sqft","null","None","$5,900,000","null","null","null","null","null","null","null","1","1","3","null","Standard","Feet","Natural Gas Available, Water Available, Electricity Available","null","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572898219-401","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/1543-Big-Basin-Dr-Milpitas-CA-95035/19483668_zpid/","Milpitas, CA 95035","For sale","1543 Big Basin Dr,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,180","3","2","$699,064","$699,800","Townhouse","1971","None","Wall","Carport","884 sqft","$2,995/mo","9","8","9","null","Composition","null","Public Utilities","$5,841","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572898987-472","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/109-Pico-St-Taft-CA-93268/18907230_zpid/","Taft, CA 93268","For sale","109 Pico St,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","2","null","null","$84,900","Single Family","1930","Wall","No Data","Carport","6,969 sqft","$850/mo","5","4","4","null","No","null","null","$706","","","","","",""
"1572898274-405","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/1315-Jackson-St-San-Francisco-CA-94109/2082147334_zpid/","San Francisco, CA 94109","For sale","1315 Jackson St,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","--","null","None","$1,950,000","Multi Family","1910","Gas","Wall","No Data","$402","null","5","7","8","null","No","null","null","null","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572899838-541","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/0-Monroe-St-Val-Verde-CA/2084898542_zpid/","Val Verde, CA --","Lot/land","0 Monroe St,","","","3","https://www.zillow.com/homes/for_sale/3_p/","","","","","null","9,853 sqft","null","None","$9,300","null","null","null","null","null","null","$1,675/mo","5","6","9","null","Standard","699 - Not Defined","null","null","","","","","",""
